category,label_id,image_path,feature_mean,feature_std,feature_min,feature_max,feature_median,pca_component_1,pca_component_2,pca_component_3,pca_component_4,pca_component_5,pca_component_6,pca_component_7,pca_component_8,pca_component_9,pca_component_10
bon,0,data/augmented\bon\aug_IMG-20250224-WA0064_0_7880.jpg,0.5585147,0.6677102,0.0,4.112225,0.31894952,11.625847,-0.3780245,-5.976426,-1.3318522,3.2095194,-0.028147776,0.27634227,-4.2094703,0.87160885,-5.089718
bon,0,data/augmented\bon\aug_IMG-20250224-WA0064_0_856.jpg,0.4985343,0.68726534,0.0,4.68587,0.22054252,9.078907,4.036433,-2.7273953,-4.490226,1.7725058,2.3367157,1.2824595,-2.6176586,0.7364903,-3.937236
bon,0,data/augmented\bon\aug_IMG-20250224-WA0064_0_8879.jpg,0.49452916,0.6963248,0.0,5.273983,0.19899923,7.6011395,6.0318217,-1.7428069,-3.7493036,4.06785,3.172036,-0.3458548,0.6717246,2.1076694,-4.529699
bon,0,data/augmented\bon\aug_IMG-20250224-WA0064_0_8924.jpg,0.52754515,0.6491853,0.0,4.045924,0.26757348,11.082057,-1.863207,-6.0668583,3.0176127,0.8928981,-3.2360067,-0.1558689,-0.03506471,0.71460104,-3.5455956
bon,0,data/augmented\bon\aug_IMG-20250224-WA0066_0_1021.jpg,0.5068637,0.6735012,0.0,4.6984496,0.2275472,5.6956596,4.4917397,0.062198754,1.9832523,0.3790361,0.7977514,-3.2737796,0.013171491,3.7862158,-1.4244586
bon,0,data/augmented\bon\aug_IMG-20250224-WA0066_0_2034.jpg,0.40320817,0.63799894,0.0,4.2818303,0.1213039,3.3661757,4.08639,-3.010928,-5.2363243,3.6744082,-2.2946072,-2.3455582,-0.7475517,1.8451861,-2.127985
bon,0,data/augmented\bon\aug_IMG-20250224-WA0066_0_3378.jpg,0.4252673,0.7176313,0.0,5.326506,0.10168165,3.4045045,8.742842,-1.770176,-6.1445255,0.7444248,2.516263,0.20527573,1.0693878,3.4749224,-4.5697994
bon,0,data/augmented\bon\aug_IMG-20250224-WA0066_0_3759.jpg,0.41278806,0.5989013,0.0,3.934393,0.14935446,1.6078933,3.0166273,-0.09021774,-0.5509041,1.373532,-0.40270582,-1.365797,0.36102647,4.376538,-2.2670221
bon,0,data/augmented\bon\aug_IMG-20250224-WA0066_0_5044.jpg,0.49967536,0.6483645,0.0,4.4022217,0.24074878,7.310631,2.6792219,-1.9280956,-2.1881764,2.5192335,1.7709271,1.488573,0.36263,3.2871952,-3.3468263
bon,0,data/augmented\bon\aug_IMG-20250224-WA0066_0_5728.jpg,0.54996574,0.6428163,0.0,3.7874563,0.3125314,9.534412,-0.0485849,-2.6873555,-0.51434964,2.765462,1.8693516,-0.26029012,-2.6308556,1.7703706,-3.0382028
bon,0,data/augmented\bon\aug_IMG-20250224-WA0066_0_5841.jpg,0.5700714,0.69691265,0.0,4.176407,0.29670668,11.697968,0.4794887,-4.996169,-1.9597956,2.8713195,2.1694052,3.808988,-2.4441237,1.0981631,-2.9627616
bon,0,data/augmented\bon\aug_IMG-20250224-WA0066_0_6005.jpg,0.4678011,0.6381696,0.0,3.976535,0.20379113,9.144717,1.0816888,-6.4754453,-3.6772532,2.700991,-1.1634973,4.2463384,-3.5016623,-0.79028904,-4.771441
bon,0,data/augmented\bon\aug_IMG-20250224-WA0066_0_7284.jpg,0.4492051,0.63702565,0.0,4.253964,0.16661286,8.076597,3.3037207,-4.930557,-4.3384943,4.6911826,0.2934266,4.0283704,-1.5331789,0.53471214,-3.7234786
bon,0,data/augmented\bon\aug_IMG-20250224-WA0066_0_9101.jpg,0.45194596,0.65133697,0.0,3.9927723,0.18332264,6.6612883,5.460474,-4.135248,-1.7597204,4.824459,-0.06175071,2.8911014,-1.5363487,1.9816415,-2.2944195
bon,0,data/augmented\bon\aug_IMG-20250224-WA0068_0_1513.jpg,0.39351076,0.59418416,0.0,4.0842266,0.115886256,-3.8287935,-5.7056904,-0.93156034,-0.4975397,5.5394998,1.0174342,1.9519223,2.2117658,2.2894638,-0.65623605
bon,0,data/augmented\bon\aug_IMG-20250224-WA0068_0_2367.jpg,0.50743926,0.60952926,0.0,3.5823529,0.26288566,4.0515785,-7.051142,-4.454844,3.9573312,3.7354236,-0.86557585,1.4823295,4.135761,-0.8906145,0.062137663
bon,0,data/augmented\bon\aug_IMG-20250224-WA0068_0_2806.jpg,0.44055176,0.58073807,0.0,3.6746361,0.17900555,1.7157518,-7.0187955,-4.379624,1.5012705,4.615428,-1.2037374,1.291747,2.8698623,-0.7507654,1.0156366
bon,0,data/augmented\bon\aug_IMG-20250224-WA0068_0_3087.jpg,0.46199727,0.61050576,0.0,4.0242205,0.19238243,-0.4714959,-5.158429,-1.3333719,2.1879072,4.219898,0.5231535,1.8412617,2.4197428,1.1862993,-0.13952224
bon,0,data/augmented\bon\aug_IMG-20250224-WA0068_0_3641.jpg,0.56817067,0.68665737,0.0,3.740519,0.30171406,0.91708845,-5.55502,-1.6776956,4.6985316,4.767837,4.541736,3.9561944,0.35176665,4.189093,0.43376377
bon,0,data/augmented\bon\aug_IMG-20250224-WA0068_0_5336.jpg,0.46115717,0.6458386,0.0,3.9982371,0.16772765,-3.15052,-7.2268515,-1.067002,1.918609,6.1146245,3.4417975,1.7895657,2.4404347,2.331443,-1.440211
bon,0,data/augmented\bon\aug_IMG-20250224-WA0068_0_5407.jpg,0.44828254,0.56835383,0.0,3.5908315,0.21043372,2.2765872,-6.431524,-4.622215,1.7291667,4.7594576,-0.6434934,2.9695017,1.8416286,-0.005559064,1.191414
bon,0,data/augmented\bon\aug_IMG-20250224-WA0068_0_57.jpg,0.46861324,0.6320797,0.0,3.4230945,0.18918553,-1.7568477,-7.2810626,-0.14369588,1.0802987,6.379224,3.7482953,0.7854591,1.4801335,2.1879883,-1.5828439
bon,0,data/augmented\bon\aug_IMG-20250224-WA0068_0_8464.jpg,0.4017895,0.58151764,0.0,3.9159598,0.11483638,-1.1511787,-6.916097,-4.2326107,0.59589857,5.1463695,-0.82940835,3.1645212,2.6451988,-0.027688308,1.4653878
bon,0,data/augmented\bon\aug_IMG-20250224-WA0068_0_8821.jpg,0.45117941,0.61608374,0.0,4.1520047,0.1795705,-1.9772828,-8.3575535,-2.7589943,1.0784194,7.4334197,1.681585,1.1315445,2.5671475,1.0491099,-0.06301704
bon,0,data/augmented\bon\aug_IMG-20250224-WA0070_0_116.jpg,0.45356673,0.64531964,0.0,3.9301832,0.16874148,0.07365472,3.1265059,-1.4065349,4.348572,-1.7324656,-3.808645,1.1116526,-1.9978431,-0.51320535,-0.55617267
bon,0,data/augmented\bon\aug_IMG-20250224-WA0070_0_1779.jpg,0.39461917,0.69606495,0.0,5.209044,0.091442645,-5.445137,7.415915,0.11152348,2.2827196,-0.5751783,0.8350166,0.6705748,-2.5743654,0.21454975,-0.90521014
bon,0,data/augmented\bon\aug_IMG-20250224-WA0070_0_2675.jpg,0.31661907,0.6314537,0.0,4.1750474,0.037749607,-6.0578218,3.6236835,5.006296,0.8829628,1.0854201,-1.7171367,0.5508313,-0.9173956,-0.003928991,-1.1136419
bon,0,data/augmented\bon\aug_IMG-20250224-WA0070_0_3644.jpg,0.3580211,0.71781707,0.0,4.7112746,0.0341841,-4.647426,9.470968,3.389832,2.671802,-0.023767808,0.85562927,1.8816671,-0.86746806,1.0531666,-0.896463
bon,0,data/augmented\bon\aug_IMG-20250224-WA0070_0_3816.jpg,0.34547326,0.74765784,0.0,5.088043,0.017890498,-6.283637,9.523638,0.6904631,1.6643407,-1.2740961,1.0389978,2.4920924,-0.33388746,1.7412289,-3.020315
bon,0,data/augmented\bon\aug_IMG-20250224-WA0070_0_5311.jpg,0.40079182,0.64769626,0.0,4.06062,0.0992075,-5.0342937,2.5261993,3.7454753,5.042827,-0.14776257,0.1812974,-0.6453859,-2.0314264,0.022641752,-1.4505638
bon,0,data/augmented\bon\aug_IMG-20250224-WA0070_0_6629.jpg,0.4238817,0.69862527,0.0,4.4525943,0.12831807,-1.8460064,5.1473956,4.1335425,4.5604,0.22687966,-1.3229514,0.8882854,-0.6036345,4.2657733,0.70554745
bon,0,data/augmented\bon\aug_IMG-20250224-WA0070_0_6826.jpg,0.34168187,0.5678296,0.0,3.6218019,0.08680737,-5.4716277,-0.1105111,3.0205083,1.7269492,0.25121537,-1.7117652,0.28313467,-1.5763588,-1.1597813,-2.1119807
bon,0,data/augmented\bon\aug_IMG-20250224-WA0070_0_75.jpg,0.48935065,0.7284478,0.0,4.366932,0.16165179,-3.44729,1.9787219,1.6538427,7.969298,-1.2759203,2.8927627,0.8225792,-0.29509023,1.0252239,0.1927357
bon,0,data/augmented\bon\aug_IMG-20250224-WA0070_0_7797.jpg,0.41101202,0.67627096,0.0,4.805107,0.1298373,-4.6686735,5.2412705,1.4219356,5.539995,-2.7197695,-0.3538028,0.73979133,-1.5027684,0.26274297,0.6352674
bon,0,data/augmented\bon\aug_IMG-20250224-WA0072_0_1086.jpg,0.43543935,0.6829255,0.0,4.278002,0.12787613,-2.8083897,1.483253,-0.8247699,0.520673,2.1374938,2.0499473,-0.75350803,2.3828335,-0.11045574,1.9300684
bon,0,data/augmented\bon\aug_IMG-20250224-WA0072_0_2974.jpg,0.51500094,0.7397242,0.0,4.189473,0.20024678,-0.75745004,2.941435,-1.0830339,2.6299934,0.7613662,5.204921,-0.36142248,1.6315389,0.8943392,2.728173
bon,0,data/augmented\bon\aug_IMG-20250224-WA0072_0_3125.jpg,0.4548563,0.6553957,0.0,3.911101,0.1522789,-1.707502,-0.17800957,-1.3537018,1.443723,5.108225,4.6490254,-1.1636548,3.0558712,2.0742643,0.3853164
bon,0,data/augmented\bon\aug_IMG-20250224-WA0072_0_3291.jpg,0.4226377,0.6514089,0.0,3.9605198,0.12040289,-1.3141811,-1.749162,-0.71155345,-1.0551621,1.7163863,1.1654361,-2.658355,4.4416533,0.3107665,0.73128164
bon,0,data/augmented\bon\aug_IMG-20250224-WA0072_0_3510.jpg,0.45489877,0.7013324,0.0,4.6160765,0.14868611,-0.52849686,2.3401263,-1.4937694,0.39105588,3.405238,4.61959,-0.9239822,3.048039,2.2653854,-1.7541211
bon,0,data/augmented\bon\aug_IMG-20250224-WA0072_0_4880.jpg,0.45127505,0.73097175,0.0,4.043348,0.109656855,-1.9509476,5.383371,-0.19127145,-1.4404107,0.62277985,6.1673417,0.24754326,1.4160349,2.1238122,-0.55168635
bon,0,data/augmented\bon\aug_IMG-20250224-WA0072_0_5491.jpg,0.5110769,0.7615381,0.0,4.5804243,0.17545411,0.5127816,3.4575992,-3.2606132,-0.1803576,2.1872756,7.614961,2.5154762,2.4348898,2.7638667,0.8189972
bon,0,data/augmented\bon\aug_IMG-20250224-WA0072_0_6188.jpg,0.5194571,0.74325746,0.0,4.2049603,0.19411722,-0.46720272,4.159992,-3.137738,2.8629172,0.3674468,6.6900992,1.4943452,4.1938143,2.2628198,1.7780522
bon,0,data/augmented\bon\aug_IMG-20250224-WA0072_0_7155.jpg,0.4121605,0.6460407,0.0,3.9746075,0.10893441,-2.9054573,1.0963864,-0.48685542,0.04323134,2.7971883,2.8984149,-0.8248464,4.0924687,1.5030856,-0.5528123
bon,0,data/augmented\bon\aug_IMG-20250224-WA0072_0_9745.jpg,0.49271193,0.6747553,0.0,4.7238946,0.18407671,2.1738472,0.5159269,-6.1978025,0.0629647,2.8164964,3.8359823,0.32920197,2.500091,-0.38911387,0.65215737
bon,0,data/augmented\bon\aug_IMG-20250224-WA0073_0_2064.jpg,0.37392095,0.6773175,0.0,4.1751914,0.0606919,-4.9805126,5.193012,5.2893324,3.775037,1.2414308,1.1370363,0.44305384,-0.7279081,0.64228356,-2.3948183
bon,0,data/augmented\bon\aug_IMG-20250224-WA0073_0_3290.jpg,0.48996982,0.69770527,0.0,4.6164813,0.19240522,2.323087,4.7882214,-1.29735,6.1684647,1.9163686,-1.5755197,-1.7309974,-1.3724006,-0.26928326,0.7860238
bon,0,data/augmented\bon\aug_IMG-20250224-WA0073_0_3489.jpg,0.40197963,0.6967281,0.0,4.566498,0.090215534,-4.4588504,4.751666,5.8282757,3.6835446,0.045799784,0.2941346,-0.047940787,-0.60591626,3.6325285,-0.76783776
bon,0,data/augmented\bon\aug_IMG-20250224-WA0073_0_5229.jpg,0.48194084,0.6806591,0.0,4.595856,0.20039344,2.5597346,3.992901,-2.5360534,8.558355,-3.6120114,-2.2800415,-0.099292666,-0.81309664,0.7133952,-1.4647772
bon,0,data/augmented\bon\aug_IMG-20250224-WA0073_0_6275.jpg,0.41605932,0.70587796,0.0,4.4001307,0.08830451,-3.5861676,2.2435138,6.8636765,5.002314,-0.23765406,0.70308083,-4.0681067,-1.0676497,0.85416216,-2.902326
bon,0,data/augmented\bon\aug_IMG-20250224-WA0073_0_64.jpg,0.45280313,0.72031045,0.0,4.686097,0.13625127,-2.992064,3.9066541,3.8668914,5.671954,0.37216,1.5914938,3.1990006,0.4033088,1.9376323,-0.4221544
bon,0,data/augmented\bon\aug_IMG-20250224-WA0073_0_6801.jpg,0.36023062,0.71235275,0.0,5.193841,0.046317734,-3.2398353,7.2826533,1.822688,4.2489243,-2.6354172,-1.2304059,4.850032,-0.3686246,4.7929707,-0.0001897549
bon,0,data/augmented\bon\aug_IMG-20250224-WA0073_0_6847.jpg,0.35572904,0.691729,0.0,4.1455345,0.02409282,-6.3829865,5.094849,5.547788,1.9760303,2.3047898,2.6834936,1.1712949,-0.22036833,-0.10040379,-2.6061938
bon,0,data/augmented\bon\aug_IMG-20250224-WA0073_0_7073.jpg,0.42430782,0.6998032,0.0,4.396965,0.1108143,-2.708519,3.2514455,5.0413623,5.104809,0.7875462,0.967094,-3.1212523,0.6210623,2.2736096,-2.216729
bon,0,data/augmented\bon\aug_IMG-20250224-WA0073_0_9711.jpg,0.52263385,0.6706254,0.0,4.729758,0.258833,2.092892,1.7872568,-0.6189747,8.650206,-2.0417078,-2.2252803,-3.3194776,-1.1045603,0.8721601,-1.7794887
bon,0,data/augmented\bon\aug_IMG-20250224-WA0074_0_1502.jpg,0.42294687,0.65473306,0.0,4.550701,0.13345066,-4.6117415,0.87847644,2.439646,5.68325,-1.1856446,-0.25090972,0.731612,-0.58957493,0.2168606,-2.477123
bon,0,data/augmented\bon\aug_IMG-20250224-WA0074_0_1681.jpg,0.44927305,0.71360177,0.0,4.3695817,0.13301326,0.015228434,6.6371098,-2.9566765,2.927276,-1.0718664,-0.9955636,0.9355324,-1.5708412,-0.6611203,-0.62526876
bon,0,data/augmented\bon\aug_IMG-20250224-WA0074_0_1789.jpg,0.43382138,0.75206417,0.0,4.921078,0.09804919,-3.560432,9.525144,1.7219994,4.7902737,0.28855276,3.3065016,0.52931195,-0.9500451,0.6932625,-0.46493104
bon,0,data/augmented\bon\aug_IMG-20250224-WA0074_0_5535.jpg,0.4115757,0.71731293,0.0,4.788433,0.09858397,-5.2880545,5.6984444,4.9788656,4.96253,0.83975846,1.4578022,-0.33535686,-2.1741192,-1.1652226,-0.8339177
bon,0,data/augmented\bon\aug_IMG-20250224-WA0074_0_6259.jpg,0.4613658,0.62854815,0.0,4.0806527,0.21278709,0.6218502,2.0636451,-1.5118116,6.4573603,-0.85433835,-2.6023133,2.764583,-0.86194694,3.1647606,0.25722522
bon,0,data/augmented\bon\aug_IMG-20250224-WA0074_0_759.jpg,0.46949378,0.64343405,0.0,3.957676,0.2111665,1.5747057,2.7958856,-2.1314263,6.7418895,-1.0634476,-2.2985623,1.4621487,-1.6150167,-0.8179367,-1.3367031
bon,0,data/augmented\bon\aug_IMG-20250224-WA0074_0_7808.jpg,0.36467695,0.6612661,0.0,4.35888,0.054380544,-7.8225245,2.965453,3.5584424,3.6645627,-1.4715519,1.3815293,3.5586884,-3.792445,3.4715023,-1.7331145
bon,0,data/augmented\bon\aug_IMG-20250224-WA0074_0_7948.jpg,0.47287387,0.72081834,0.0,4.378044,0.1570844,-0.44817916,7.287869,-0.92758083,5.545011,-1.1745675,1.2709854,0.79658675,-1.084042,-0.21461628,-0.15127087
bon,0,data/augmented\bon\aug_IMG-20250224-WA0074_0_8424.jpg,0.35810524,0.7337589,0.0,5.319053,0.029094633,-5.8388386,8.047585,3.1578865,2.5601163,-1.7062484,-0.023095192,2.1808538,0.29772708,1.4762026,-0.7764266
bon,0,data/augmented\bon\aug_IMG-20250224-WA0074_0_8562.jpg,0.46111614,0.6727784,0.0,4.2953773,0.1753932,0.3983462,4.493303,-1.9532988,5.477207,-0.6308001,-2.2715983,0.15001589,-1.9409686,-1.3230388,-0.3278655
bon,0,data/augmented\bon\aug_IMG-20250224-WA0093_0_1862.jpg,0.383325,0.6199168,0.0,3.8713548,0.10071751,-5.059844,2.4577417,4.1073384,1.74733,1.9343402,-0.14885637,0.26483515,-2.07598,3.592806,-1.9927386
bon,0,data/augmented\bon\aug_IMG-20250224-WA0093_0_3443.jpg,0.40279406,0.6284153,0.0,3.5764773,0.11999144,-3.7728598,-1.7863796,5.02443,3.5073745,2.6350772,-0.6910065,-0.41409373,0.30813462,6.7057867,-1.309831
bon,0,data/augmented\bon\aug_IMG-20250224-WA0093_0_4886.jpg,0.54028475,0.6552863,0.0,3.8829389,0.27313158,2.8770533,-4.0599246,2.1791754,5.7773256,2.937893,-4.1164556,-2.35591,-4.369845,4.989165,0.54119915
bon,0,data/augmented\bon\aug_IMG-20250224-WA0093_0_5587.jpg,0.52596045,0.64702356,0.0,5.077987,0.29546538,2.935755,-2.805824,1.9213048,3.3877952,2.0936177,-3.9540052,-0.64793104,-3.4053388,3.4615247,1.4132968
bon,0,data/augmented\bon\aug_IMG-20250224-WA0093_0_6262.jpg,0.4373847,0.61839414,0.0,4.105262,0.17199516,-0.21587187,-2.1022222,3.1650922,0.033183075,1.8124052,-2.282281,0.39179757,-3.960889,4.0710163,0.2232002
bon,0,data/augmented\bon\aug_IMG-20250224-WA0093_0_6414.jpg,0.5158282,0.61853546,0.0,4.873734,0.27384454,4.256432,-0.8826295,1.1005081,1.5689793,0.45433432,-3.3478217,-0.75755984,-3.051468,0.69203365,-0.9618067
bon,0,data/augmented\bon\aug_IMG-20250224-WA0093_0_6691.jpg,0.5536649,0.6255182,0.0,4.073057,0.3431284,3.281686,-3.5631123,2.1576421,5.8889565,0.7722886,-2.8798351,-0.46087962,-1.152337,1.9678695,0.645514
bon,0,data/augmented\bon\aug_IMG-20250224-WA0093_0_6728.jpg,0.44321662,0.62783664,0.0,4.1136127,0.19118427,-0.9975525,-0.105371065,3.9329407,1.6325282,4.309339,-2.7619677,-2.0814335,-3.1432528,2.478043,-1.2723291
bon,0,data/augmented\bon\aug_IMG-20250224-WA0093_0_7185.jpg,0.41064626,0.61325246,0.0,3.9229586,0.16313875,-2.8071082,1.6129154,4.399337,2.199594,2.9639058,-1.6195849,0.5628482,-2.4581404,3.0787153,0.6991249
bon,0,data/augmented\bon\aug_IMG-20250224-WA0093_0_7219.jpg,0.3650486,0.62445843,0.0,3.6288083,0.07152319,-4.21526,1.1786803,6.082518,2.0566432,0.315999,-1.4037741,-1.5969785,-0.99864113,3.7577848,-2.8343904
bon,0,data/augmented\bon\aug_IMG-20250224-WA0096_0_1528.jpg,0.46296626,0.6472972,0.0,4.065604,0.19937804,-0.15224041,2.6136847,2.1918721,3.1991942,4.3109837,-4.5045795,-0.45155668,-1.9370453,4.118068,0.19669925
bon,0,data/augmented\bon\aug_IMG-20250224-WA0096_0_2150.jpg,0.4827478,0.668129,0.0,4.005595,0.21151528,0.2553236,2.2158241,2.6761935,5.502664,4.421492,-5.270791,-2.7312534,-1.4738297,2.8647041,0.22639883
bon,0,data/augmented\bon\aug_IMG-20250224-WA0096_0_270.jpg,0.43441543,0.6976694,0.0,4.2328057,0.12021549,-2.820655,2.8693607,5.662362,4.960292,3.9885626,-1.0357441,-3.9495125,-0.8347732,4.7393975,-1.3144145
bon,0,data/augmented\bon\aug_IMG-20250224-WA0096_0_6154.jpg,0.38913828,0.6792646,0.0,4.6913404,0.09472434,-4.6960316,4.9814034,4.3004375,1.8382256,4.137124,-2.3471138,-1.2838823,-0.017323652,4.0414844,1.2247704
bon,0,data/augmented\bon\aug_IMG-20250224-WA0096_0_6258.jpg,0.49095783,0.69924223,0.0,4.2993894,0.18840617,0.15304562,3.9367218,3.9491751,6.1396456,3.7747521,-1.0967045,-3.7141786,0.012606286,6.4693475,-0.65840393
bon,0,data/augmented\bon\aug_IMG-20250224-WA0096_0_6310.jpg,0.56883764,0.68057775,0.0,4.0881925,0.2810927,1.2626992,-1.1685693,0.71661174,6.792952,4.0518656,-2.280571,-1.7377087,-2.8036432,3.7662768,2.787654
bon,0,data/augmented\bon\aug_IMG-20250224-WA0096_0_7450.jpg,0.5210529,0.6519879,0.0,3.9991078,0.2663082,1.0551436,1.7532551,2.0581484,6.0152764,2.692364,-1.4099281,-2.9788976,-3.675927,3.5612128,-0.060154606
bon,0,data/augmented\bon\aug_IMG-20250224-WA0096_0_7511.jpg,0.4331333,0.6937025,0.0,4.2597017,0.12829721,-3.928033,3.1231334,5.751741,4.6274123,4.1448836,-0.26885813,-3.8805707,0.01062834,5.003253,-0.818195
bon,0,data/augmented\bon\aug_IMG-20250224-WA0096_0_929.jpg,0.40818873,0.6451902,0.0,4.224618,0.1256415,-0.5221506,2.8759868,3.338001,2.6313255,4.9448557,-3.9970949,-2.745503,0.13904515,3.839653,-0.12623665
bon,0,data/augmented\bon\aug_IMG-20250224-WA0096_0_9353.jpg,0.5428186,0.6692863,0.0,5.3380337,0.28716063,2.9376707,1.302323,0.28335983,5.535331,2.5396013,-3.1860967,-3.2907224,-2.8930578,3.3516734,0.34473738
bon,0,data/augmented\bon\aug_IMG-20250224-WA0105_0_1506.jpg,0.45562467,0.644152,0.0,3.9961357,0.18469912,0.35250655,-1.5259501,5.9223523,3.0759869,0.4289537,1.021808,-3.27238,1.401018,-3.3908296,-2.8149323
bon,0,data/augmented\bon\aug_IMG-20250224-WA0105_0_3902.jpg,0.4866848,0.69054645,0.0,4.110703,0.18532234,2.3261337,1.5915161,5.3885245,4.0139346,0.45246392,0.71008325,1.8431159,2.2431324,-3.722062,-1.146659
bon,0,data/augmented\bon\aug_IMG-20250224-WA0105_0_457.jpg,0.4293364,0.66518533,0.0,4.393329,0.12531945,-0.6612784,-0.81903356,3.950009,1.5571108,-1.8206489,1.9669411,0.9369596,4.1840687,-5.5284877,2.5667732
bon,0,data/augmented\bon\aug_IMG-20250224-WA0105_0_5202.jpg,0.3922453,0.6452918,0.0,4.7815056,0.10862677,-1.2426713,1.2508122,6.13382,2.6307063,-1.2803916,0.14376707,-1.4198492,3.492308,0.7855188,-1.7616029
bon,0,data/augmented\bon\aug_IMG-20250224-WA0105_0_5464.jpg,0.37663013,0.60150605,0.0,4.05165,0.10765153,-0.81688833,2.2550998,-0.58713436,0.78696144,-1.5773262,-2.8766236,1.9420731,2.125168,-5.4567895,-0.45902446
bon,0,data/augmented\bon\aug_IMG-20250224-WA0105_0_6049.jpg,0.3787817,0.64871424,0.0,3.7371035,0.0845817,-0.20546617,4.357897,-0.63582945,1.561307,-3.6867106,-4.3901844,5.651258,1.389823,-3.957849,-0.0042780866
bon,0,data/augmented\bon\aug_IMG-20250224-WA0105_0_707.jpg,0.5068202,0.73887265,0.0,4.3887243,0.18346617,2.9762096,3.5294406,4.622948,6.4472146,-2.16762,-0.024146022,-2.400598,1.6565126,-4.0582147,-2.359495
bon,0,data/augmented\bon\aug_IMG-20250224-WA0105_0_9104.jpg,0.4172092,0.7167928,0.0,4.581687,0.081921786,-0.32168642,8.034096,4.343698,2.9405813,-0.9607417,1.1705538,3.9114664,2.8633387,-2.4864435,-2.15998
bon,0,data/augmented\bon\aug_IMG-20250224-WA0105_0_9313.jpg,0.43183476,0.6821375,0.0,4.5474024,0.13442604,0.44967496,2.6825705,3.2574177,3.3697655,-2.7954125,1.9310963,1.8538492,4.647713,-0.21839593,-0.39871585
bon,0,data/augmented\bon\aug_IMG-20250224-WA0105_0_9719.jpg,0.46144313,0.6966501,0.0,3.9466424,0.13789952,2.8442304,3.3155692,1.3645442,4.281959,-2.8064144,-3.2370918,2.756048,2.0859313,-6.241861,1.1141422
bon,0,data/augmented\bon\aug_IMG-20250224-WA0112_0_1805.jpg,0.4757288,0.6679923,0.0,4.3196297,0.20834467,3.263981,2.5162177,1.1456535,1.77149,-4.7279506,-2.31281,0.4679269,1.8273755,-0.65749395,3.4333413
bon,0,data/augmented\bon\aug_IMG-20250224-WA0112_0_2565.jpg,0.42721376,0.6185497,0.0,4.7659183,0.1596039,-0.23905191,-4.5619726,5.334454,-0.0014882752,-3.8437753,1.2937835,0.6622562,0.64537007,-1.3591698,-0.12896866
bon,0,data/augmented\bon\aug_IMG-20250224-WA0112_0_2789.jpg,0.4853751,0.6440341,0.0,3.8379965,0.20708533,2.1898515,-9.465886,5.368295,3.5014703,-5.0684257,0.96170783,-1.5733745,0.60603344,1.450521,-2.4897096
bon,0,data/augmented\bon\aug_IMG-20250224-WA0112_0_3375.jpg,0.4939321,0.66081214,0.0,4.0993657,0.22232059,1.7268709,-6.592009,6.608891,3.4306562,-2.8207066,2.937434,-1.6335319,0.5715153,-1.8897451,-0.12111665
bon,0,data/augmented\bon\aug_IMG-20250224-WA0112_0_4823.jpg,0.3556226,0.63248664,0.0,4.891988,0.071753174,-3.55373,-1.571619,5.9591002,-1.6357262,-2.8134413,1.3167794,1.6475652,0.7699152,2.0407703,0.1329294
bon,0,data/augmented\bon\aug_IMG-20250224-WA0112_0_4963.jpg,0.4663163,0.6443174,0.0,4.6498356,0.19905472,3.4519305,-5.568663,5.1319094,0.0844722,-3.3262122,0.9895746,2.718434,1.04626,-0.92584306,2.6110475
bon,0,data/augmented\bon\aug_IMG-20250224-WA0112_0_5800.jpg,0.5073823,0.6604787,0.0,4.147895,0.23722166,6.5184636,-5.0902877,0.58055425,2.0377917,-7.761818,-1.1336036,3.3828573,-0.6621458,0.6566911,-0.6856765
bon,0,data/augmented\bon\aug_IMG-20250224-WA0112_0_7512.jpg,0.50191116,0.6322108,0.0,4.039138,0.2462768,3.968187,-5.8732095,3.0915134,2.776723,-5.670953,0.07219437,0.2728723,0.64146376,1.5645429,2.1277554
bon,0,data/augmented\bon\aug_IMG-20250224-WA0112_0_8924.jpg,0.4961837,0.6416025,0.0,4.1397405,0.24872819,3.4839954,-6.3113093,5.2674356,1.3807886,-4.529849,1.3421509,0.45582995,-0.58905596,-1.3587127,1.932768
bon,0,data/augmented\bon\aug_IMG-20250224-WA0112_0_8966.jpg,0.3990723,0.6292366,0.0,4.350496,0.13471735,-1.4169168,-3.7899635,5.1916757,0.3114899,-1.8770255,0.91810936,-0.11825077,2.4663777,-3.0142608,0.15787521
bon,0,data/augmented\bon\aug_IMG-20250224-WA0113_0_1289.jpg,0.5087185,0.67870295,0.0,4.341118,0.24127677,2.2549455,-5.520279,7.354742,0.7558023,-3.40895,4.282489,0.12966888,0.32632348,-2.1908033,2.4174957
bon,0,data/augmented\bon\aug_IMG-20250224-WA0113_0_1386.jpg,0.42746735,0.63780284,0.0,3.697978,0.15780306,-1.9388472,-4.765562,6.803677,2.9303844,-0.15510167,0.96851283,-3.7521627,1.2717482,-0.8384161,-1.3719606
bon,0,data/augmented\bon\aug_IMG-20250224-WA0113_0_1791.jpg,0.45450586,0.65531814,0.0,4.577631,0.15636954,-0.6510931,-6.815758,7.7999573,1.5578259,-1.5611905,2.6508121,-2.6849966,0.76783687,-1.9121591,0.21822453
bon,0,data/augmented\bon\aug_IMG-20250224-WA0113_0_2440.jpg,0.468323,0.6252106,0.0,4.13516,0.19309583,3.0103838,-7.5489364,3.6762278,1.8769894,-4.5683627,-1.1443064,2.770107,0.124905474,0.56047773,-1.322745
